City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
303,Methoni,GR,2020-02-23 05:22:54,36.82,21.7,46.99,69,20,11.79
304,Borba,BR,2020-02-23 05:22:48,-4.39,-59.59,74.61,94,100,1.92
305,Aluksne,LV,2020-02-23 05:22:54,57.42,27.05,35.31,79,98,15.55
306,Soyo,AO,2020-02-23 05:22:55,-6.13,12.37,81.36,88,100,9.31
307,Barra Da Estiva,BR,2020-02-23 05:22:55,-13.63,-41.33,66.79,91,77,0.74
308,Banda Aceh,ID,2020-02-23 05:22:55,5.56,95.32,89.51,50,10,8.93
309,Luau,AO,2020-02-23 05:22:55,-10.71,22.22,70.36,94,100,0.96
310,Ilukste,LV,2020-02-23 05:22:56,55.98,26.3,36.45,81,84,13.53
311,Jizan,SA,2020-02-23 05:22:56,17.33,42.67,78.8,78,20,1.07
312,Kalmunai,LK,2020-02-23 05:22:56,7.42,81.82,82.02,78,100,17.9
313,Xai-Xai,MZ,2020-02-23 05:19:19,-25.05,33.64,79.5,85,63,9.53
314,Puerto Cabezas,NI,2020-02-23 05:22:57,14.04,-83.39,71.17,96,1,4.7
315,Hobyo,SO,2020-02-23 05:22:57,5.35,48.53,81.7,58,75,21.0
316,Pipili,IN,2020-02-23 05:22:57,20.12,85.83,80.6,44,0,5.79
317,Barra Patuca,HN,2020-02-23 05:22:58,15.8,-84.28,77.5,76,4,19.35
318,Mogadishu,SO,2020-02-23 05:19:43,2.04,45.34,80.6,69,20,10.29
319,Tambura,SS,2020-02-23 05:22:58,5.6,27.47,77.22,16,78,6.87
320,Stephenville,US,2020-02-23 05:22:58,32.22,-98.2,50.0,70,1,6.93
321,Dordrecht,NL,2020-02-23 05:22:59,51.81,4.67,48.99,87,75,11.41
322,Adrar,MR,2020-02-23 05:19:16,20.5,-10.07,73.87,12,49,13.42
323,Kashan,IR,2020-02-23 05:22:59,33.98,51.44,57.02,43,6,4.0
324,Miandrivazo,MG,2020-02-23 05:22:59,-19.52,45.47,82.22,69,46,2.93
325,Parfenyevo,RU,2020-02-23 05:22:59,58.48,43.41,29.86,92,100,20.31
326,Virginia Beach,US,2020-02-23 05:12:38,36.85,-75.98,39.2,92,1,12.77
327,Walvis Bay,NA,2020-02-23 05:23:00,-22.96,14.51,63.0,88,2,14.99
328,Aconibe,GQ,2020-02-23 05:18:03,1.3,10.94,70.03,96,100,1.86
329,Strezhevoy,RU,2020-02-23 05:23:00,60.73,77.59,8.6,92,0,11.18
330,Puerto Carreno,CO,2020-02-23 05:23:00,6.19,-67.49,83.03,52,84,7.63
331,Bolama,GW,2020-02-23 05:23:01,11.58,-15.47,71.6,88,39,2.24
332,Bahar,IR,2020-02-23 05:23:01,34.91,48.44,42.8,76,75,6.93
333,Povenets,RU,2020-02-23 05:23:01,62.85,34.83,32.92,96,100,17.67
334,Spring Hill,US,2020-02-23 05:23:01,28.48,-82.53,55.4,100,1,9.31
335,Muros,ES,2020-02-23 05:23:01,42.78,-9.06,52.0,100,40,2.26
336,Nouadhibou,MR,2020-02-23 05:23:02,20.93,-17.03,62.6,82,75,9.17
337,Stargard Szczecinski,PL,2020-02-23 05:23:02,53.34,15.05,43.0,60,40,13.87
338,Jumla,NP,2020-02-23 05:23:02,29.27,82.18,46.0,93,23,4.05
339,Brae,GB,2020-02-23 05:23:02,60.4,-1.35,41.0,86,97,3.36
340,Lisakovsk,KZ,2020-02-23 05:23:03,52.54,62.49,17.67,95,85,5.64
341,Uruzgan,AF,2020-02-23 05:23:03,32.83,66.0,43.23,45,0,9.04
342,Camacha,PT,2020-02-23 05:23:03,33.08,-16.33,64.4,82,40,19.46
343,Vardo,NO,2020-02-23 05:23:03,70.37,31.11,31.5,83,83,12.48
344,Aksu,CN,2020-02-23 05:23:03,41.12,80.26,45.01,31,0,3.11
345,Arboletes,CO,2020-02-23 05:23:04,8.85,-76.43,80.6,74,40,16.31
346,Alcanena,PT,2020-02-23 05:23:04,39.46,-8.67,51.01,93,5,2.24
347,Alegrete,BR,2020-02-23 05:18:48,-29.78,-55.79,55.74,77,0,7.81
348,Matiri,TZ,2020-02-23 05:23:04,-10.75,34.9,70.81,88,100,3.2
349,Polunochnoye,RU,2020-02-23 05:21:04,60.87,60.42,28.69,87,36,7.94
350,Tromso,NO,2020-02-23 05:23:05,69.65,18.96,35.6,69,40,34.45
351,Shache,CN,2020-02-23 05:23:05,38.42,77.24,55.51,16,0,4.43
352,Crixas,BR,2020-02-23 05:23:05,-14.55,-49.97,71.37,90,91,1.63
353,Biltine,TD,2020-02-23 05:23:05,14.53,20.92,68.11,16,0,14.67
354,Maarianhamina,AX,2020-02-23 05:23:06,60.1,19.93,39.2,69,33,11.41
355,Melilla,ES,2020-02-23 05:23:06,35.29,-2.94,59.0,82,75,8.05
356,Nanortalik,GL,2020-02-23 05:23:06,60.14,-45.24,27.16,69,100,9.08
357,Treinta Y Tres,UY,2020-02-23 05:23:06,-33.23,-54.38,52.2,95,0,2.3
358,Coruripe,BR,2020-02-23 05:19:05,-10.13,-36.18,80.47,83,14,11.03
359,Coquimbo,CL,2020-02-23 05:23:07,-29.95,-71.34,59.0,87,51,2.24
360,Balod,IN,2020-02-23 05:23:07,20.73,81.2,89.67,27,0,4.99
361,Paamiut,GL,2020-02-23 05:23:07,61.99,-49.67,21.49,85,100,10.8
362,Kostomuksha,RU,2020-02-23 05:23:07,64.57,30.58,31.6,99,100,0.85
363,Galle,LK,2020-02-23 05:19:00,6.04,80.22,81.21,77,83,8.12
364,Talcahuano,CL,2020-02-23 05:23:08,-36.72,-73.12,57.2,93,0,2.24
365,Praia Da Vitoria,PT,2020-02-23 05:23:08,38.73,-27.07,55.4,76,75,7.14
366,Petrokamenskoye,RU,2020-02-23 05:23:08,57.72,60.65,28.29,87,54,8.66
367,Mandal,IN,2020-02-23 05:23:09,25.45,74.57,74.89,40,0,8.99
368,Okahandja,NA,2020-02-23 05:23:09,-21.98,16.92,64.99,93,14,2.24
369,Biasca,CH,2020-02-23 05:23:09,46.36,8.97,41.0,53,9,2.24
370,Kulhudhuffushi,MV,2020-02-23 05:23:10,6.62,73.07,83.77,79,83,17.69
371,Quijingue,BR,2020-02-23 05:23:10,-10.75,-39.21,73.85,88,79,3.38
372,Tupaciguara,BR,2020-02-23 05:23:10,-18.59,-48.7,68.0,88,75,3.36
373,Umm Lajj,SA,2020-02-23 05:23:10,25.02,37.27,64.27,33,39,8.77
374,Aswan,EG,2020-02-23 05:21:06,24.09,32.91,51.8,50,64,8.05
375,Verkhnyaya Inta,RU,2020-02-23 05:23:11,65.98,60.31,26.06,83,95,11.52
376,Mount Pleasant,US,2020-02-23 05:19:22,32.79,-79.86,37.0,100,40,0.81
377,Trofors,NO,2020-02-23 05:22:05,65.53,13.41,37.4,86,100,5.82
378,Xuddur,SO,2020-02-23 05:23:11,4.12,43.89,74.77,61,20,21.61
379,Saint Augustine,US,2020-02-23 05:19:04,29.89,-81.31,53.01,93,1,5.82
380,Raudeberg,NO,2020-02-23 05:23:12,61.99,5.14,41.0,60,97,13.87
381,Akureyri,IS,2020-02-23 05:22:29,65.68,-18.09,14.36,86,91,13.71
382,Talnakh,RU,2020-02-23 05:23:12,69.49,88.4,10.4,85,75,33.55
383,Agadir,MA,2020-02-23 05:23:12,30.42,-9.6,69.8,15,0,17.22
384,Banagher,IE,2020-02-23 05:23:13,53.19,-7.99,44.01,96,100,5.99
385,Aksarka,RU,2020-02-23 05:23:13,66.56,67.8,24.84,90,73,18.88
386,Casablanca,MA,2020-02-23 05:22:07,33.59,-7.62,44.6,81,0,4.7
387,Basoko,CD,2020-02-23 05:23:13,1.24,23.62,75.72,60,69,2.55
388,Kuusamo,FI,2020-02-23 05:23:14,65.97,29.18,30.2,100,90,3.36
389,Sabang,ID,2020-02-23 05:23:14,5.89,95.32,83.08,76,5,22.53
390,Karatau,KZ,2020-02-23 05:23:14,43.17,70.47,32.4,91,100,4.36
391,Riyadh,SA,2020-02-23 05:23:14,24.69,46.72,64.4,52,67,3.36
392,Mpongwe,ZM,2020-02-23 05:23:15,-13.51,28.16,70.03,92,96,1.66
393,Saint-Georges,GD,2020-02-23 05:23:15,12.06,-61.75,78.8,78,20,5.82
394,Arlit,NE,2020-02-23 05:23:15,18.74,7.39,68.61,17,65,10.83
395,Pavlodar,KZ,2020-02-23 05:23:15,52.3,76.95,23.0,100,90,4.47
396,Tessalit,ML,2020-02-23 05:23:15,20.2,1.01,66.83,17,59,12.64
397,Senador Guiomard,BR,2020-02-23 05:23:16,-10.15,-67.74,68.0,100,20,1.12
398,Jibuti,DJ,2020-02-23 05:23:16,11.5,42.5,80.6,69,20,3.36
399,Yzeure,FR,2020-02-23 05:23:16,46.56,3.35,43.0,86,62,2.24
400,Atar,MR,2020-02-23 05:23:16,20.52,-13.05,74.14,12,100,4.32
401,Tsivilsk,RU,2020-02-23 05:23:16,55.86,47.47,23.0,85,87,8.95
402,Calama,CL,2020-02-23 05:23:17,-22.47,-68.93,57.2,62,33,10.29
403,Carnarvon,AU,2020-02-23 05:23:17,-24.87,113.63,84.2,54,0,14.99
404,Sao Joao Del Rei,BR,2020-02-23 05:23:17,-21.14,-44.26,61.02,93,100,7.52
405,Mayahi,NE,2020-02-23 05:23:17,13.96,7.67,65.71,16,13,12.39
406,Surt,LY,2020-02-23 05:23:18,31.21,16.59,52.66,66,8,11.23
407,Kapiri Mposhi,ZM,2020-02-23 05:23:18,-13.97,28.68,69.58,94,100,1.59
408,Beitbridge,ZW,2020-02-23 05:20:58,-22.22,30.0,82.85,60,15,5.91
409,Panjab,AF,2020-02-23 05:23:18,34.39,67.02,22.59,62,0,1.66
410,Caraballeda,VE,2020-02-23 05:23:18,10.61,-66.85,68.0,87,80,2.24
411,Kavaratti,IN,2020-02-23 05:23:19,10.57,72.64,84.2,83,20,4.7
412,Mahibadhoo,MV,2020-02-23 05:23:19,3.78,72.97,82.76,80,90,19.95
413,Katiola,CI,2020-02-23 05:23:19,8.13,-5.1,75.2,88,20,11.41
414,Poli,TZ,2020-02-23 05:23:19,-3.33,36.8,69.8,100,40,7.61
415,Khash,IR,2020-02-23 05:23:19,28.22,61.22,61.7,47,0,13.13
416,Margate,GB,2020-02-23 05:23:20,51.38,1.39,54.0,100,100,33.33
417,Goryachegorsk,RU,2020-02-23 05:23:20,55.41,88.92,23.59,80,0,3.56
418,San Lazaro,BZ,2020-02-23 05:23:20,18.04,-88.66,66.2,80,0,4.18
419,Camana,PE,2020-02-23 05:23:20,-16.62,-72.71,69.13,75,100,2.17
420,Sinnamary,GF,2020-02-23 05:23:21,5.38,-52.95,78.93,84,98,16.2
421,Samsud,RO,2020-02-23 05:23:21,47.35,22.95,39.2,69,89,5.82
422,Thompson,CA,2020-02-23 05:23:21,55.74,-97.86,15.8,72,90,4.7
423,San Vicente De Canete,PE,2020-02-23 05:23:21,-13.08,-76.38,72.12,85,100,3.04
424,Outjo,NA,2020-02-23 05:23:21,-20.12,16.15,66.2,93,11,5.7
425,Honningsvag,NO,2020-02-23 05:23:22,70.98,25.97,34.2,69,80,8.1
426,Ishimbay,RU,2020-02-23 05:23:22,53.45,56.04,22.1,87,59,7.07
427,Lucenec,SK,2020-02-23 05:23:22,48.33,19.67,32.0,96,90,2.24
428,Itagiba,BR,2020-02-23 05:23:22,-14.28,-39.84,70.72,98,94,1.3
429,Tabou,CI,2020-02-23 05:23:22,4.42,-7.35,76.91,97,63,2.89
430,Mirabad,AF,2020-02-23 05:23:23,30.44,61.84,73.63,25,0,5.68
431,Bredy,RU,2020-02-23 05:23:23,52.42,60.34,16.16,94,14,5.01
432,Annapolis,US,2020-02-23 05:13:22,38.98,-76.49,39.2,64,1,3.36
433,Qorveh,IR,2020-02-23 05:23:24,35.17,47.8,36.57,89,59,6.33
434,Nangomba,TZ,2020-02-23 05:23:24,-10.9,38.5,77.07,91,100,6.89
435,Moba,CN,2020-02-23 05:23:24,33.23,105.02,45.39,63,97,6.67
436,Santiago,CL,2020-02-23 05:19:38,-33.46,-70.65,62.6,67,0,8.05
437,Luleburgaz,TR,2020-02-23 05:23:24,41.4,27.36,30.2,92,20,6.93
438,Key Biscayne,US,2020-02-23 05:23:25,25.69,-80.16,70.0,77,75,8.05
439,Bulawayo,ZW,2020-02-23 05:23:25,-20.15,28.58,72.99,77,87,3.04
440,Ajaccio,FR,2020-02-23 05:23:25,42.0,8.92,50.0,81,37,5.82
441,Carlisle,US,2020-02-23 05:23:25,40.2,-77.19,35.01,54,1,4.18
442,Kaniama,CD,2020-02-23 05:23:25,-7.57,24.18,71.85,93,100,0.13
443,Saint Pete Beach,US,2020-02-23 05:23:26,27.73,-82.74,57.2,87,1,9.82
444,Inhambane,MZ,2020-02-23 05:23:26,-23.86,35.38,82.54,73,83,7.92
445,Taltal,CL,2020-02-23 05:23:26,-25.4,-70.48,59.23,90,39,4.34
446,Woodstock,CA,2020-02-23 05:23:26,43.13,-80.75,36.0,64,5,11.41
447,Henties Bay,NA,2020-02-23 05:21:06,-22.12,14.28,63.0,90,42,5.01
448,Ippy,CF,2020-02-23 05:23:27,6.27,21.22,78.62,13,0,10.78
449,Soure,BR,2020-02-23 05:23:27,-0.72,-48.52,75.87,94,81,1.7
450,Nchelenge,ZM,2020-02-23 05:23:27,-9.35,28.73,72.37,84,100,2.95
451,Japura,ID,2020-02-23 05:23:27,-0.32,102.35,88.7,59,50,3.53
452,Nador,MA,2020-02-23 05:20:34,35.17,-2.93,59.0,82,75,8.05
453,Port Shepstone,ZA,2020-02-23 05:23:28,-30.74,30.45,67.39,80,88,15.84
454,Usatove,UA,2020-02-23 05:23:28,46.53,30.66,32.0,74,50,6.71
455,Yevlax,AZ,2020-02-23 05:23:28,40.61,47.15,44.6,93,75,5.82
456,Waycross,US,2020-02-23 05:23:29,31.21,-82.35,36.0,86,1,2.62
457,Altay,CN,2020-02-23 05:23:29,47.87,88.12,21.47,96,100,5.12
458,Ancud,CL,2020-02-23 05:23:29,-41.87,-73.82,51.8,93,0,3.36
459,Trinidad,BO,2020-02-23 05:23:29,-14.83,-64.9,66.51,70,100,1.63
460,Benguela,AO,2020-02-23 05:23:29,-12.58,13.41,80.47,75,100,3.91
461,Palaikastron,GR,2020-02-23 05:23:30,35.2,26.25,48.99,69,4,11.01
462,Colares,PT,2020-02-23 05:23:30,38.8,-9.45,61.0,71,6,2.24
463,Male,MV,2020-02-23 05:23:30,4.17,73.51,86.0,79,75,14.99
464,Vysha,RU,2020-02-23 05:23:30,53.85,42.38,30.99,85,100,14.94
465,Atocha,BO,2020-02-23 05:23:31,-20.93,-66.23,44.74,87,62,4.54
466,La Primavera,CO,2020-02-23 05:23:31,5.49,-70.41,85.5,44,69,5.06
467,Tarko-Sale,RU,2020-02-23 05:23:31,64.92,77.78,16.0,84,96,5.01
468,Dhidhdhoo,MV,2020-02-23 05:23:31,6.88,73.1,83.75,75,67,14.47
469,Jiwani,PK,2020-02-23 05:23:31,25.05,61.74,71.78,65,0,2.66
470,Pervomaysk,UA,2020-02-23 05:23:32,48.04,30.85,37.18,72,92,12.59
471,Piet Retief,ZA,2020-02-23 05:23:32,-27.01,30.81,56.01,95,100,9.22
472,Antofagasta,CL,2020-02-23 05:23:32,-23.65,-70.4,66.2,82,36,1.12
473,Bonavista,CA,2020-02-23 05:23:05,48.65,-53.11,28.0,86,45,8.01
474,Les Cayes,HT,2020-02-23 05:23:32,18.2,-73.75,78.89,72,58,3.44
475,Mosquera,CO,2020-02-23 05:23:33,4.71,-74.23,55.4,93,75,2.24
476,Saint Anthony,US,2020-02-23 05:23:33,45.02,-93.22,32.0,100,1,3.36
477,Saint-Pierre,RE,2020-02-23 05:23:33,-21.34,55.48,80.6,65,98,5.82
478,Mafinga,TZ,2020-02-23 05:23:33,-7.25,35.07,74.34,88,100,0.31
479,Butembo,CD,2020-02-23 05:23:34,0.15,29.28,71.01,75,99,4.27
480,Kumluca,TR,2020-02-23 05:23:34,36.37,30.29,45.95,74,39,8.79
481,Santana Do Livramento,BR,2020-02-23 05:23:34,-30.89,-55.53,52.75,86,0,3.53
482,Khandbari,NP,2020-02-23 05:23:34,27.37,87.2,51.28,51,23,6.4
483,Salta,AR,2020-02-23 05:19:46,-24.79,-65.41,57.2,93,75,3.36
484,Capaccio,IT,2020-02-23 05:23:35,40.42,15.08,48.99,1,76,3.87
485,Ribeira Brava,PT,2020-02-23 05:23:35,32.65,-17.07,64.99,68,20,19.46
486,Copiapo,CL,2020-02-23 05:23:35,-27.37,-70.33,62.6,82,0,4.7
487,Eskisehir,TR,2020-02-23 05:22:28,39.78,30.52,32.0,94,40,6.93
488,Porbandar,IN,2020-02-23 05:23:35,21.64,69.61,84.2,28,40,6.93
489,Wamba,NG,2020-02-23 05:23:36,8.93,8.6,72.86,18,0,1.95
490,Gunupur,IN,2020-02-23 05:23:36,19.08,83.82,87.24,18,0,4.0
491,Natal,BR,2020-02-23 05:23:36,-5.79,-35.21,80.6,88,40,3.36
492,Vila Franca Do Campo,PT,2020-02-23 05:23:36,37.72,-25.43,57.2,82,75,1.12
493,Sao Miguel Do Araguaia,BR,2020-02-23 05:23:36,-13.28,-50.16,72.68,89,87,0.69
494,Varna,BG,2020-02-23 05:23:37,43.22,27.92,33.01,100,0,2.24
495,Iralaya,HN,2020-02-23 05:23:37,15.0,-83.23,78.75,80,8,21.68
496,Liverpool,GB,2020-02-23 05:22:30,53.41,-2.98,50.0,93,90,4.7
497,Puerto Ayacucho,VE,2020-02-23 05:23:37,5.66,-67.62,77.07,78,74,2.59
498,Tiffin,US,2020-02-23 05:23:37,41.11,-83.18,36.0,55,1,8.05
499,Boende,CD,2020-02-23 05:23:38,-0.22,20.87,75.54,75,50,3.4
500,Domoni,KM,2020-02-23 05:23:38,-12.26,44.53,84.83,74,97,7.74
501,Kozelsk,RU,2020-02-23 05:23:39,54.04,35.77,32.0,96,90,13.42
502,Quelimane,MZ,2020-02-23 05:19:19,-17.88,36.89,82.65,70,98,3.96
503,Kamenka,RU,2020-02-23 05:23:39,51.32,42.77,30.99,95,79,7.0
504,Maceio,BR,2020-02-23 05:20:23,-9.67,-35.74,75.2,100,40,3.36
505,Channel-Port Aux Basques,CA,2020-02-23 05:23:39,47.57,-59.14,28.24,85,99,14.23
506,Ikirun,NG,2020-02-23 05:23:40,7.92,4.67,75.2,83,22,2.04
507,Bystryy Istok,RU,2020-02-23 05:23:40,52.37,84.39,25.81,90,99,3.89
508,Trincomalee,LK,2020-02-23 05:19:35,8.57,81.23,83.05,70,95,8.95
509,Soria,ES,2020-02-23 05:23:40,41.67,-2.67,40.06,54,75,1.43
510,Barberton,ZA,2020-02-23 05:23:20,-25.79,31.05,73.99,88,90,8.05
511,Sauda,NO,2020-02-23 05:22:05,59.65,6.35,36.0,88,100,1.99
512,Maridi,SS,2020-02-23 05:23:41,4.92,29.47,81.81,40,94,4.88
513,Santa Maria,BR,2020-02-23 05:23:41,-29.68,-53.81,53.87,86,0,4.88
514,Awbari,LY,2020-02-23 05:23:42,26.59,12.78,46.94,53,0,6.13
515,Portobelo,PA,2020-02-23 05:23:42,9.55,-79.65,77.0,69,20,6.93
516,Maragogi,BR,2020-02-23 05:23:42,-9.01,-35.22,81.34,81,92,11.48
517,Zharkent,KZ,2020-02-23 05:23:42,44.16,80.0,44.13,62,89,14.2
518,Hammerfest,NO,2020-02-23 05:23:43,70.66,23.68,32.0,96,99,11.41
519,Kathmandu,NP,2020-02-23 05:22:40,27.72,85.32,62.6,63,20,3.36
520,Les Escoumins,CA,2020-02-23 05:23:43,48.11,-69.02,24.6,92,42,8.66
521,Atlantic City,US,2020-02-23 05:23:38,39.36,-74.42,39.2,55,1,4.7
522,Muli,MV,2020-02-23 05:23:44,2.92,73.57,83.39,78,96,16.75
523,Qasigiannguit,GL,2020-02-23 05:23:44,68.82,-51.19,-0.4,49,91,11.41
524,Saint-Joseph,RE,2020-02-23 05:23:44,-21.37,55.62,80.6,65,98,5.82
525,Ndola,ZM,2020-02-23 05:23:45,-12.96,28.64,69.91,93,100,2.46
526,Amposta,ES,2020-02-23 05:23:45,40.71,0.58,48.0,93,22,5.82
527,Road Town,VG,2020-02-23 05:23:45,18.42,-64.62,77.0,83,20,4.7
528,Belyy Yar,RU,2020-02-23 05:23:45,53.6,91.39,24.8,79,100,11.18
529,Abu Samrah,SY,2020-02-23 05:23:46,35.3,37.18,51.87,77,80,4.94
530,Kinsale,IE,2020-02-23 05:23:46,51.71,-8.53,54.0,87,75,26.4
531,Kamyshevatskaya,RU,2020-02-23 05:23:46,46.41,37.96,38.95,86,100,9.17
532,Urumqi,CN,2020-02-23 05:23:46,43.8,87.6,39.0,64,100,2.24
533,Skjervoy,NO,2020-02-23 05:23:47,70.03,20.97,34.43,80,82,11.43
534,Naberera,TZ,2020-02-23 05:23:47,-4.2,36.93,72.03,78,97,7.18
535,Gornopravdinsk,RU,2020-02-23 05:23:47,60.05,69.9,21.74,93,94,9.42
536,Berlevag,NO,2020-02-23 05:23:47,70.86,29.09,33.39,77,0,13.56
537,Trabzon,TR,2020-02-23 05:23:48,40.92,39.83,44.6,81,75,4.7
538,Nieuw Nickerie,SR,2020-02-23 05:23:48,5.95,-56.98,79.0,87,51,14.83
539,Mazagao,BR,2020-02-23 05:23:48,-0.12,-51.29,80.6,100,40,5.82
540,Berbera,SO,2020-02-23 05:23:48,10.44,45.01,79.25,64,64,10.09
541,Rensvik,NO,2020-02-23 05:23:48,63.1,7.82,39.2,60,100,36.91
542,Kensington,AU,2020-02-23 05:23:49,-33.92,151.22,77.0,53,75,12.75
543,Bud,US,2020-02-23 05:23:49,39.45,-86.18,37.0,77,1,5.82
544,Khorramshahr,IR,2020-02-23 05:23:49,30.44,48.17,60.8,93,0,2.24
545,Luanda,AO,2020-02-23 05:21:11,-8.84,13.23,78.8,94,75,3.36
546,La Tuque,CA,2020-02-23 05:23:49,47.43,-72.78,24.22,93,95,5.37
547,Ghanzi,BW,2020-02-23 05:23:50,-21.57,21.78,74.41,71,0,9.08
548,Wattegama,LK,2020-02-23 05:23:50,6.8,81.48,84.2,83,40,17.22
549,Kazanskoye,RU,2020-02-23 05:23:50,55.64,69.23,17.31,94,57,1.99
550,Koutsouras,GR,2020-02-23 05:23:50,35.03,25.95,48.99,69,28,11.01
551,Kidero,RU,2020-02-23 05:23:51,42.19,45.96,36.46,69,100,0.92
552,Andenes,NO,2020-02-23 05:23:51,69.31,16.12,35.6,93,100,20.8
553,Pangoa,PE,2020-02-23 05:23:51,-12.12,-73.0,68.56,99,100,0.74
554,Asheville,US,2020-02-23 05:23:51,35.6,-82.55,33.01,80,1,2.39
555,Dustlik,UZ,2020-02-23 05:23:51,40.52,68.04,49.73,61,100,3.38
556,Najran,SA,2020-02-23 05:23:52,17.49,44.13,68.0,37,5,6.93
557,Sembe,CG,2020-02-23 05:23:52,1.65,14.58,73.42,87,75,6.04
558,Chapaevsk,RU,2020-02-23 05:23:52,52.98,49.71,21.2,92,75,2.24
559,Araouane,ML,2020-02-23 05:23:52,18.9,-3.53,72.48,13,85,10.94
560,Vuktyl,RU,2020-02-23 05:23:52,63.86,57.31,29.57,85,100,18.3
561,Panzos,GT,2020-02-23 05:23:53,15.4,-89.67,67.75,98,100,0.36
562,Cozumel,MX,2020-02-23 05:23:53,20.51,-86.95,71.01,68,20,11.41
563,Skelleftea,SE,2020-02-23 05:23:53,64.75,20.95,33.01,80,100,12.75
564,Ahtopol,BG,2020-02-23 05:23:53,42.1,27.95,34.0,92,20,8.05
565,Krutinka,RU,2020-02-23 05:23:53,56.01,71.51,11.34,91,38,1.92
566,Tsaratanana,MG,2020-02-23 05:23:54,-16.78,47.65,72.64,83,93,4.29
567,Weligama,LK,2020-02-23 05:23:54,5.97,80.42,91.99,49,95,11.01
568,Kautokeino,NO,2020-02-23 05:23:54,69.01,23.04,13.44,78,15,4.03
569,Muisne,EC,2020-02-23 05:23:54,0.6,-80.03,76.23,92,71,2.8
570,Florianopolis,BR,2020-02-23 05:23:55,-27.61,-48.5,64.4,82,7,5.82
571,Vizianagaram,IN,2020-02-23 05:23:55,18.12,83.42,84.2,51,20,4.7
572,Oskemen,KZ,2020-02-23 05:22:42,49.96,82.61,24.8,92,75,8.95
573,Caxito,AO,2020-02-23 05:23:55,-8.58,13.66,78.8,94,75,3.36
574,Constantine,DZ,2020-02-23 05:23:55,36.37,6.61,32.0,89,20,1.12
575,Maltahohe,NA,2020-02-23 05:23:56,-24.83,16.98,68.54,55,0,8.34
576,Manjacaze,MZ,2020-02-23 05:23:56,-24.71,33.88,82.94,67,32,5.77
577,Odienne,CI,2020-02-23 05:23:56,9.51,-7.57,70.54,18,0,3.94
578,Palora,EC,2020-02-23 05:23:56,-1.7,-77.93,66.36,97,100,1.03
579,Gurh,IN,2020-02-23 05:23:57,24.52,81.52,78.98,49,0,2.17
580,Cap Malheureux,MU,2020-02-23 05:23:57,-19.98,57.61,82.0,88,75,11.81
581,Buzdyak,RU,2020-02-23 05:23:57,54.58,54.55,22.35,91,48,7.25
582,Tocache,PE,2020-02-23 05:23:57,-8.18,-76.51,66.56,99,100,1.05
583,Nizwa,OM,2020-02-23 05:23:58,22.93,57.53,73.0,45,0,3.71
